Наименование,Наименование артикула,Код артикула,Валюта,ID артикула,Цена,Доступен для заказа,Зачеркнутая цена,Закупочная цена,В наличии,ID товара,Краткое описание,Описание,Наклейка,Статус,Выбор вариантов товара,Теги,Облагается налогом,Заголовок,META Keywords,META Description,Ссылка на витрину,Адрес видео на YouTube или Vimeo,Дополнительные параметры,Изображения товаров,Варианты модели,Тип товаров,Варианты отделки
Перегородка №1,ПЕР-ГЛУВЕН-1,ПЕР-ГЛУВЕН-1,RUB,1,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/6da/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961.png,Глухое полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ГЛУЭМА-2,ПЕР-ГЛУЭМА-2,RUB,2,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/fb8/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961.png,Глухое полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ГЛУДУБ-3,ПЕР-ГЛУДУБ-3,RUB,3,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/25c/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961.png,Глухое полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ГЛУДУБ-4,ПЕР-ГЛУДУБ-4,RUB,4,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/042/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D0%B3%D0%BB%D1%83%D1%85%D0%B0%D1%8F.png,Глухое полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-5,ПЕР-ОСТВЕН-5,RUB,5,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/a0e/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%D1%82%20%D0%B1%D1%80%D0%BE%D0%BD%D0%B7%D0%B0.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-6,ПЕР-ОСТЭМА-6,RUB,6,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/073/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%20%D1%81%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%D1%82%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-7,ПЕР-ОСТДУБ-7,RUB,7,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/44c/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%81%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%D1%82%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-8,ПЕР-ОСТДУБ-8,RUB,8,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/ee1/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B0%D1%82%D0%B8%D0%BD%D0%B0%D1%82%20%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-9,ПЕР-ОСТВЕН-9,RUB,9,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/3a1/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%961%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-10,ПЕР-ОСТЭМА-10,RUB,10,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/e0f/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%801.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-11,ПЕР-ОСТДУБ-11,RUB,11,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/699/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%80%D0%B5%D1%88%E2%84%961%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-12,ПЕР-ОСТДУБ-12,RUB,12,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/db5/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%801.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-13,ПЕР-ОСТВЕН-13,RUB,13,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/6b1/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%802.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-14,ПЕР-ОСТЭМА-14,RUB,14,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/c58/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%802.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-15,ПЕР-ОСТДУБ-15,RUB,15,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/87b/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%802.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-16,ПЕР-ОСТДУБ-16,RUB,16,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/3d7/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%962%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ГЛУВЕН-17,ПЕР-ГЛУВЕН-17,RUB,17,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/327/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%963%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Глухое полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ГЛУЭМА-18,ПЕР-ГЛУЭМА-18,RUB,18,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/9b6/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%803.png,Глухое полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ГЛУДУБ-19,ПЕР-ГЛУДУБ-19,RUB,19,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/2a9/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%803.png,Глухое полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ГЛУДУБ-20,ПЕР-ГЛУДУБ-20,RUB,20,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/88d/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%963%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Глухое полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-21,ПЕР-ОСТВЕН-21,RUB,21,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/3e1/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%804.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-22,ПЕР-ОСТЭМА-22,RUB,22,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/cb7/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%804.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-23,ПЕР-ОСТДУБ-23,RUB,23,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/40a/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%80%D0%B5%D1%88%E2%84%964%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-24,ПЕР-ОСТДУБ-24,RUB,24,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/819/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%804.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-25,ПЕР-ОСТВЕН-25,RUB,25,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/cc3/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%965%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-26,ПЕР-ОСТЭМА-26,RUB,26,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/eaa/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%805.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-27,ПЕР-ОСТДУБ-27,RUB,27,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/904/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%805.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-28,ПЕР-ОСТДУБ-28,RUB,28,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/6d3/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%965%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-29,ПЕР-ОСТВЕН-29,RUB,29,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/b3f/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%806.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-30,ПЕР-ОСТЭМА-30,RUB,30,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/10e/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%806.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-31,ПЕР-ОСТДУБ-31,RUB,31,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/aa3/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%80%D0%B5%D1%88%E2%84%966%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-32,ПЕР-ОСТДУБ-32,RUB,32,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/8b3/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%806.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-33,ПЕР-ОСТВЕН-33,RUB,33,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/4dc/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%80%D0%B5%D1%88%20%E2%84%967%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-34,ПЕР-ОСТЭМА-34,RUB,34,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/fcb/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%807.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-35,ПЕР-ОСТДУБ-35,RUB,35,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/b49/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%80%D0%B5%D1%88%E2%84%967%D0%B0%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-36,ПЕР-ОСТДУБ-36,RUB,36,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/a6f/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%807.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №1,ПЕР-ОСТВЕН-37,ПЕР-ОСТВЕН-37,RUB,37,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/98f/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%808.png,Остекленное полотно,Межкомнатные перегородки,Венге
Перегородка №1,ПЕР-ОСТЭМА-38,ПЕР-ОСТЭМА-38,RUB,38,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/670/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%961%20%D1%808.png,Остекленное полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №1,ПЕР-ОСТДУБ-39,ПЕР-ОСТДУБ-39,RUB,39,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/526/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%808.png,Остекленное полотно,Межкомнатные перегородки,Дуб седой
Перегородка №1,ПЕР-ОСТДУБ-40,ПЕР-ОСТДУБ-40,RUB,40,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/73f/276_564_1/%D0%94%D1%83%D0%B1%20%D0%B0%D0%BD%D1%82%D0%B8%D1%87%D0%BD%D1%8B%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%961%20%D1%81%D0%B5%D1%80%D0%B5%D0%B1%D1%80%D0%BE%20%D1%808.png,Остекленное полотно,Межкомнатные перегородки,Дуб античный
Перегородка №2,ПЕР-ГЛУВЕН-1,ПЕР-ГЛУВЕН-1,RUB,1,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/a76/276_564_1/%D0%92%D0%B5%D0%BD%D0%B3%D0%B5%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%20%E2%84%962.png,Глухое полотно,Межкомнатные перегородки,Венге
Перегородка №2,ПЕР-ГЛУЭМА-2,ПЕР-ГЛУЭМА-2,RUB,2,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/499/276_564_1/%D0%AD%D0%BC%D0%B0%D0%BB%D1%8C%20%D0%B1%D0%B5%D0%BB%D0%B0%D1%8F%20%D0%9C%D0%94%D0%A4%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%BA%D0%B0%20%E2%84%962.png,Глухое полотно,Межкомнатные перегородки,Эмаль белая
Перегородка №2,ПЕР-ГЛУДУБ-3,ПЕР-ГЛУДУБ-3,RUB,3,8900,1,0,0,1000,,,,,,,,,,,,,,,https://www.oniks-dveri.ru/upload/resize_cache/artrix/40f/276_564_1/%D0%94%D1%83%D0%B1%20%D1%81%D0%B5%D0%B4%D0%BE%D0%B9%20-%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D0%BA%D0%B0%E2%84%962.png,Глухое полотно,Межкомнатные перегородки,Дуб седой
